3.2149e+09,17,2,3,2,0,1,23,17,4.1795e+05
8.9263e+09,24,1,4,2,0,1,23,20,7.3586e+05
3.0264e+09,30,2,4,2,0,1,23,21,1.8836e+05
4.3957e+09,21,1,4,2,0,1,23,17,3.0412e+05
5.9965e+09,20,1,4,2,0,1,23,20,4.4679e+05
2.3082e+09,-999,-999,-999,2,0,1,23,15,2.0278e+05
3.8886e+09,36,1,5,1,0,1,23,22,4.8968e+05
1.3036e+09,34,2,4,2,0,1,23,21,3.2726e+05
2.1431e+09,24,2,4,2,0,1,23,21,5.72e+05
6.0637e+09,-999,2,4,2,0,1,18,13,3.7238e+05
9.8521e+09,23,1,4,2,0,1,23,15,4.7303e+05
1.2654e+09,19,1,3,2,0,1,23,20,3.7292e+05
8.9922e+09,29,1,4,2,0,1,23,20,3.7874e+05
3.6256e+09,27,1,4,2,0,1,23,19,3.8365e+05
8.085e+09,18,1,3,2,0,1,23,14,4.3168e+05
7.0043e+09,30,2,3,1,0,1,23,23,4.7131e+05
1.0464e+09,24,1,4,2,0,1,23,21,2.2114e+05
1.258e+09,42,1,5,2,0,1,23,21,6.0792e+05
8.2274e+09,25,1,4,2,0,1,23,17,2.7747e+05
2.5214e+09,20,1,4,2,0,1,23,20,3.1208e+05
4.4651e+09,25,1,3,2,0,1,23,17,3.7086e+05
5.3016e+09,27,2,4,1,0,1,23,19,3.6846e+05
2.2995e+09,28,2,4,1,0,1,23,21,2.4279e+05
3.9233e+09,35,1,4,2,0,1,23,19,3.9448e+05
2.8826e+09,23,1,4,2,0,1,23,20,4.0964e+05
9.4318e+09,19,2,3,2,0,1,23,19,5.2171e+05
3.4462e+09,23,2,4,2,0,1,23,22,4.693e+05
8.5063e+09,31,1,3,2,0,1,23,16,4.6365e+05
6.9087e+09,-999,-999,-999,2,0,1,23,19,2.2872e+05
7.7369e+09,-999,-999,-999,2,0,1,23,20,4.0287e+05
5.5807e+09,48,1,4,1,0,1,23,19,6.3868e+05
6.4507e+09,17,2,3,2,0,1,23,17,2.3845e+05
4.6116e+09,27,1,4,2,0,1,23,19,2.443e+05
2.2738e+09,21,2,4,1,0,1,23,17,2.4078e+05
4.6102e+09,37,2,3,1,0,1,23,20,4.2992e+05
3.3486e+09,28,1,5,2,0,1,23,14,3.5087e+05
6.8866e+09,18,3,3,1,0,1,23,22,4.0572e+05
3.2377e+09,42,2,4,2,0,1,23,19,3.5144e+05
5.0612e+09,32,2,5,2,0,1,23,21,2.8407e+05
7.8488e+09,34,1,4,1,0,1,21,20,6.727e+05
6.4953e+09,29,2,4,1,0,1,23,17,5.0703e+05
1.471e+09,21,1,4,2,0,1,23,15,2.3832e+05
5.2651e+09,19,1,3,2,0,1,23,17,2.5688e+05
9.2573e+09,20,1,3,2,0,1,23,12,5.3185e+05
5.1959e+09,-999,1,-999,2,0,1,23,18,5.918e+05
2.0558e+09,18,2,3,2,0,1,22,20,7.6056e+05
4.0817e+09,35,2,5,2,0,1,22,18,3.5419e+05
4.962e+09,27,2,4,2,0,1,23,16,2.6784e+05
6.123e+09,30,1,4,2,0,1,21,18,5.5647e+05
1.8277e+09,-999,-999,-999,1,0,1,23,22,4.7373e+05
2.1932e+09,24,1,4,1,0,1,23,20,2.5258e+05
7.2528e+09,-999,2,4,2,0,1,23,17,3.0594e+05
8.1251e+09,28,1,4,2,0,1,23,18,3.8105e+05
6.9583e+09,30,2,4,1,0,1,23,21,4.1488e+05
1.287e+09,36,1,4,1,0,1,23,19,3.4716e+05
8.9233e+09,24,1,4,2,0,1,23,10,1.6415e+05
9.7861e+09,31,1,4,2,0,1,22,16,4.7375e+05
7.313e+09,24,2,4,2,0,1,23,17,4.7976e+05
8.8269e+09,18,2,3,2,0,1,22,17,3.6245e+05
3.5461e+09,23,1,4,2,0,1,23,16,3.4202e+05
8.9494e+09,30,2,3,1,0,1,23,20,4.019e+05
7.561e+09,36,2,4,2,0,1,23,22,3.8756e+05
5.9148e+09,22,1,4,2,0,1,23,20,3.4065e+05
9.3994e+09,18,2,3,2,0,1,23,14,2.7619e+05
8.4875e+09,42,2,5,1,0,1,23,21,4.9241e+05
8.0706e+09,-999,-999,-999,2,0,1,23,17,4.7465e+05
8.8591e+09,34,2,4,1,0,1,23,21,2.6591e+05
1.6448e+09,26,2,3,1,0,1,23,18,3.4039e+05
7.0991e+09,24,2,3,1,0,1,23,16,3.5741e+05
8.3554e+09,-999,-999,-999,1,0,1,23,18,2.9724e+05
9.9727e+09,25,2,4,1,0,1,23,19,2.4674e+05
3.1434e+09,-999,-999,-999,2,0,1,23,20,2.8068e+05
8.2987e+09,40,2,4,2,0,1,23,19,5.2596e+05
9.6976e+09,19,1,4,2,0,1,23,21,4.3889e+05
2.5465e+09,-999,-999,-999,1,0,1,23,11,4.491e+05
3.0117e+09,29,2,4,2,0,1,23,19,2.4772e+05
5.1226e+09,38,2,3,1,0,1,23,21,4.7848e+05
8.5895e+09,19,1,3,2,0,1,23,22,2.6783e+05
2.015e+09,38,1,4,2,0,1,23,17,2.7395e+05
4.7382e+09,23,1,4,2,0,1,23,16,9.4046e+05
6.9218e+09,21,2,3,2,0,1,23,17,3.4645e+05
5.7402e+09,32,2,4,2,0,1,23,20,2.7812e+05
6.0027e+09,24,1,4,2,0,1,23,19,5.8167e+05
3.1866e+09,29,2,4,1,0,1,23,17,4.88e+05
1.997e+09,26,2,4,2,0,1,23,21,3.8236e+05
9.9273e+09,32,1,4,1,0,1,23,21,4.1973e+05
9.4165e+09,17,1,3,2,0,1,23,16,5.081e+05
3.7634e+09,53,2,3,2,0,1,23,20,3.8164e+05
1.7848e+09,40,2,4,2,0,1,23,22,5.2264e+05
2.2447e+09,42,1,4,1,0,1,23,19,3.8498e+05
4.6546e+09,41,1,3,2,0,1,23,16,4.2472e+05
2.6393e+09,25,1,4,1,0,1,23,17,3.3136e+05
8.8845e+09,30,2,3,2,0,1,23,15,4.5396e+05
2.8304e+09,20,1,4,2,0,1,23,16,3.4143e+05
4.7851e+09,42,2,3,2,0,1,23,14,4.4067e+05
9.6892e+09,24,2,4,1,0,1,23,19,3.832e+05
2.2917e+09,-999,2,4,2,0,1,23,18,5.3497e+05
2.1734e+09,31,1,3,1,0,1,23,21,5.2898e+05
8.1768e+09,19,2,3,1,0,1,23,22,3.2143e+05
6.7686e+09,36,1,5,2,0,1,23,20,3.6456e+05
5.0723e+09,46,1,4,2,0,1,23,21,5.5836e+05
8.0033e+09,26,2,4,1,0,1,23,21,3.5312e+05
6.6587e+09,20,2,3,2,0,1,23,23,2.9133e+05
5.4624e+09,39,2,4,2,0,1,23,22,4.9799e+05
7.5454e+09,36,2,3,2,0,1,23,21,3.8424e+05
9.4937e+09,23,1,4,2,0,1,23,19,3.1804e+05
1.1277e+09,33,1,4,2,0,1,23,19,2.4815e+05
3.955e+09,17,2,3,2,0,1,23,20,4.7279e+05
6.0853e+09,27,1,4,2,0,1,23,21,4.0387e+05
8.9553e+09,18,1,3,2,0,1,23,17,4.4714e+05
1.9788e+09,34,2,4,2,0,1,21,18,4.8183e+05
9.0936e+09,23,1,4,2,0,1,23,18,3.256e+05
1.8328e+09,27,1,4,2,1,1,23,20,3.3024e+05
1.7326e+09,24,1,4,1,0,1,23,19,4.8155e+05
9.8571e+09,60,1,4,2,0,1,23,18,2.8293e+05
9.3059e+09,21,1,4,2,0,1,23,18,3.7199e+05
9.2123e+09,23,1,4,2,0,1,23,20,3.4091e+05
9.6469e+09,18,2,3,2,0,1,23,20,3.8213e+05
6.3257e+09,26,2,4,2,0,1,23,19,2.9577e+05
1.0111e+09,-999,-999,-999,1,0,1,23,18,5.8085e+05
5.9821e+09,20,1,4,2,1,1,23,21,4.6273e+05
3.6643e+09,36,1,4,2,0,1,23,20,4.0473e+05
9.8539e+09,32,1,5,2,0,1,23,14,2.3083e+05
1.2399e+09,31,1,5,2,0,1,22,19,4.3989e+05
7.0261e+09,25,-999,4,1,0,1,23,21,7.7712e+05
3.076e+09,17,1,3,2,0,1,23,18,2.2451e+05
5.4824e+09,21,1,4,1,0,1,23,20,4.5234e+05
4.3578e+09,35,1,5,2,0,1,22,20,4.2074e+05
5.4078e+09,49,1,5,2,0,1,23,18,4.1766e+05
3.8109e+09,18,2,3,2,0,1,23,15,4.8739e+05
3.3301e+09,21,1,4,1,0,1,23,19,6.2487e+05
8.098e+09,32,1,4,2,1,1,23,16,4.9263e+05
9.1533e+09,21,1,4,2,0,1,23,13,4.8234e+05
4.8837e+09,28,1,4,2,0,1,23,18,5.6323e+05
1.2935e+09,31,2,4,2,0,1,23,19,4.5407e+05
1.4027e+09,25,1,4,2,0,1,23,19,4.4518e+05
3.4116e+09,18,1,4,2,0,1,23,19,5.166e+05
8.9906e+09,20,1,4,2,0,1,22,21,4.8308e+05
2.971e+09,22,1,4,2,0,1,23,17,6.317e+05
1.4315e+09,21,1,4,2,0,1,23,15,2.2612e+05
6.79e+09,22,1,4,2,0,1,23,19,3.2949e+05
6.1255e+09,-999,-999,-999,2,0,1,23,19,3.3774e+05
5.775e+09,21,1,4,2,0,1,23,14,3.4714e+05
2.9731e+09,-999,-999,-999,1,0,1,23,20,2.9324e+05
8.712e+09,24,1,3,2,0,1,23,16,4.7835e+05
5.2497e+09,21,1,4,2,0,1,23,21,2.9785e+05
6.1633e+09,30,2,4,2,0,1,23,18,4.176e+05
4.3916e+09,21,2,4,1,1,1,23,18,2.4296e+05
5.4891e+09,32,2,4,2,0,1,23,17,2.9432e+05
6.4017e+09,25,2,3,2,0,1,23,21,5.2105e+05
1.786e+09,22,2,3,1,0,1,23,13,3.5573e+05
5.372e+09,31,2,4,2,0,1,23,21,3.3731e+05
7.1869e+09,24,1,4,1,0,1,23,17,4.5118e+05
9.1704e+09,19,2,4,1,1,1,23,21,2.3767e+05
5.6365e+09,24,2,4,2,0,1,23,21,2.8175e+05
5.2806e+09,18,1,3,1,0,1,23,16,3.3098e+05
8.1757e+09,42,1,5,2,0,1,22,16,3.4566e+05
4.7773e+09,22,1,3,2,0,1,23,17,6.4303e+05
5.8546e+09,-999,-999,-999,2,0,1,23,19,4.6988e+05
8.3738e+09,18,1,4,2,0,1,23,18,4.7543e+05
5.58e+09,-999,-999,-999,2,0,1,23,15,3.3447e+05
1.6208e+09,22,2,4,2,0,1,23,21,3.7432e+05
1.6439e+09,27,1,4,2,0,1,23,16,4.6644e+05
5.7782e+09,22,2,4,2,0,1,23,15,2.9157e+05
7.6337e+09,29,2,4,1,0,1,23,13,4.4651e+05
2.7683e+09,33,2,5,2,0,1,23,18,4.2086e+05
8.9973e+09,-999,-999,-999,2,0,1,23,18,3.4803e+05
3.9868e+09,21,1,4,2,0,1,23,18,4.0641e+05
6.5074e+09,34,1,4,2,0,1,23,14,4.4333e+05
1.6196e+09,23,2,4,1,0,1,23,20,2.4616e+05
2.2919e+09,30,2,4,2,0,1,23,21,7.6834e+05
5.0793e+09,17,1,3,2,0,1,23,20,6.1184e+05
9.565e+09,42,2,4,2,0,1,23,17,3.5612e+05
2.5194e+09,32,2,4,1,0,1,23,23,3.1166e+05
9.8476e+09,24,1,4,1,0,1,23,19,2.9985e+05
5.0621e+09,23,1,4,1,0,1,23,18,2.3758e+05
7.0567e+09,28,1,4,1,0,1,23,22,6.004e+05
9.3742e+09,34,1,3,2,0,1,22,10,6.1392e+05
7.6112e+09,37,1,4,2,0,1,23,21,4.3497e+05
8.9476e+09,18,1,3,2,0,1,23,18,2.7426e+05
2.8928e+09,-999,1,3,2,0,1,23,15,5.0453e+05
4.8434e+09,14,1,3,2,0,1,23,18,4.1342e+05
6.9233e+09,21,1,3,2,0,1,23,12,2.1495e+05
2.0099e+09,-999,-999,-999,2,0,1,23,23,5.3408e+05
1.9043e+09,-999,-999,-999,1,0,1,23,15,2.6617e+05
1.7422e+09,18,1,3,2,0,1,23,16,5.0369e+05
7.4098e+09,20,2,3,1,0,1,23,20,3.5491e+05
5.5744e+09,17,1,3,1,0,1,23,16,3.4376e+05
8.5618e+09,23,1,3,2,0,1,22,19,3.5019e+05
2.4211e+09,20,2,4,2,0,1,23,20,4.4765e+05
4.7689e+09,21,2,4,1,0,1,23,18,3.8193e+05
2.0898e+09,33,2,4,1,0,1,23,20,3.7282e+05
7.0134e+09,25,1,4,2,0,1,23,20,3.5666e+05
6.9398e+09,33,2,4,2,1,1,23,21,2.3588e+05
7.346e+09,23,1,4,2,0,1,23,19,3.9059e+05
7.1601e+09,-999,2,4,2,0,1,23,14,3.8069e+05
5.5092e+09,20,1,4,2,0,1,22,17,3.9599e+05
2.8508e+09,23,1,4,2,0,1,23,17,3.7261e+05
8.5704e+09,29,1,4,2,0,1,23,17,3.9334e+05
7.3617e+09,21,1,4,2,0,1,23,17,3.2682e+05
9.643e+09,-999,-999,-999,1,0,1,23,18,3.0654e+05
7.8791e+09,35,2,4,2,1,1,23,20,3.4366e+05
3.2604e+09,50,1,4,2,0,1,23,18,3.2683e+05
7.8985e+09,-999,-999,-999,1,0,1,23,21,3.3099e+05
8.8234e+09,-999,1,4,2,0,1,23,18,3.7961e+05
3.2514e+09,23,1,4,2,0,1,23,20,3.2573e+05
6.6229e+09,31,2,3,1,0,1,23,20,4.0659e+05
7.8492e+09,-999,1,3,2,0,1,23,14,3.1949e+05
5.6991e+09,32,2,3,2,0,1,23,17,6.5091e+05
4.0763e+09,43,2,4,1,0,1,23,18,4.9321e+05
7.5866e+09,31,2,4,1,0,1,23,19,3.1794e+05
6.1999e+09,27,2,4,2,0,1,23,18,2.842e+05
2.4234e+09,19,1,4,2,0,1,23,19,2.1994e+05
7.5313e+09,40,1,4,2,0,1,23,18,7.9285e+05
8.5079e+09,22,1,4,1,1,1,23,18,6.2171e+05
3.1938e+09,25,2,4,1,0,1,23,19,2.4886e+05
4.463e+09,-999,-999,-999,2,0,1,22,18,5.478e+05
2.2565e+09,42,2,4,2,0,1,23,23,5.888e+05
8.239e+09,27,1,4,1,1,1,23,20,3.5595e+05
7.0647e+09,30,1,5,2,0,1,23,16,2.9955e+05
6.5734e+09,17,1,3,2,0,1,23,13,3.298e+05
9.4416e+09,25,1,4,2,0,1,23,22,4.5963e+05
2.8435e+09,26,2,4,1,0,1,23,20,3.3977e+05
7.0577e+09,26,1,4,1,0,1,23,19,3.8128e+05
4.2033e+09,19,1,3,2,0,1,23,21,3.9407e+05
2.5827e+09,19,1,3,2,0,1,23,17,2.8087e+05
7.154e+09,23,1,4,1,0,1,23,17,4.4715e+05
5.7544e+09,30,2,4,1,0,1,23,22,2.7401e+05
4.5447e+09,23,2,3,2,0,1,23,12,2.4986e+05
7.1305e+09,22,1,4,2,0,1,22,14,2.5717e+05
5.5529e+09,32,2,5,2,0,1,23,16,2.3683e+05
1.4925e+09,32,1,4,1,0,1,23,19,3.571e+05
1.5972e+09,39,2,5,1,0,1,23,21,2.8013e+05
3.2388e+09,27,1,4,2,0,1,23,17,5.2671e+05
2.6133e+09,20,1,4,2,0,1,23,18,3.0196e+05
6.8185e+09,37,-999,-999,2,0,1,23,15,2.6085e+05
4.5279e+09,20,2,4,2,0,1,23,22,2.4286e+05
3.1743e+09,30,2,4,2,0,1,23,21,4.556e+05
9.6335e+09,22,1,4,2,0,1,23,16,3.0721e+05
3.9705e+09,-999,-999,-999,2,0,1,23,15,3.1909e+05
4.0919e+09,33,1,3,2,1,1,23,20,3.9886e+05
6.0271e+09,37,2,5,1,0,1,23,19,2.9389e+05
1.2025e+09,46,1,3,2,0,1,21,10,3.106e+05
6.92e+09,32,1,4,2,0,1,23,22,6.8189e+05
5.9834e+09,22,1,4,2,0,1,23,15,4.1303e+05
8.7038e+09,69,2,2,2,0,1,23,18,4.149e+05
6.2528e+09,29,2,4,1,0,1,23,22,2.4356e+05
2.2439e+09,24,1,4,2,0,1,23,17,3.915e+05
7.2793e+09,19,1,3,2,0,1,23,18,2.8861e+05
5.9551e+09,-999,-999,-999,2,0,1,23,21,4.23e+05
6.1905e+09,35,1,5,2,0,1,23,18,2.8801e+05
6.5507e+09,26,1,4,1,0,1,23,17,4.1867e+05
9.7281e+09,45,2,4,1,0,0,23,20,-999
1.8518e+09,27,2,4,1,0,1,23,23,4.2433e+05
6.0203e+09,35,2,3,2,0,1,23,18,2.6841e+05
2.0995e+09,26,2,4,2,0,1,23,19,3.7679e+05
3.0421e+09,25,2,4,2,0,1,23,22,5.6709e+05
1.1282e+09,-999,-999,-999,2,0,1,20,12,2.9493e+05
6.257e+09,14,2,3,2,0,1,23,15,4.1596e+05
1.4125e+09,29,2,5,2,0,1,23,18,2.9488e+05
1.7093e+09,28,2,3,1,0,1,23,21,3.9402e+05
9.8185e+09,38,1,4,2,0,1,23,17,3.635e+05
8.1784e+09,24,1,4,1,0,1,23,23,5.8652e+05
4.2675e+09,39,2,4,2,0,1,23,17,2.9172e+05
3.2957e+09,-999,-999,-999,2,0,1,23,18,4.373e+05
2.6398e+09,20,1,4,2,0,1,22,19,1.203e+06
6.1536e+09,69,2,3,1,0,1,22,18,3.6588e+05
9.1426e+09,28,2,4,1,0,1,23,18,4.7949e+05
6.8849e+09,20,1,4,2,0,1,23,17,8.4153e+05
1.9905e+09,23,2,3,2,0,1,23,22,3.842e+05
9.3341e+09,23,2,4,2,0,1,23,21,3.3594e+05
5.5401e+09,32,2,3,2,0,1,23,19,2.8045e+05
3.321e+09,24,2,4,2,0,1,23,19,4.8127e+05
5.4028e+09,-999,-999,-999,2,0,1,23,20,3.8995e+05
7.1952e+09,32,1,5,2,0,1,23,21,3.7305e+05
9.6575e+09,47,2,4,2,0,1,23,22,4.1224e+05
5.5715e+09,30,1,3,2,0,1,23,17,5.0205e+05
6.7256e+09,22,1,4,2,0,1,23,20,3.9201e+05
3.3965e+09,30,1,4,2,0,1,23,20,3.298e+05
5.8989e+09,12,2,2,2,0,1,23,20,2.939e+05
3.3899e+09,25,2,3,2,0,1,23,15,4.3903e+05
9.5135e+09,46,1,4,2,0,1,23,21,4.326e+05
6.8545e+09,21,2,4,2,0,1,23,18,3.2196e+05
5.1311e+09,19,2,4,2,0,1,23,19,4.3995e+05
5.8664e+09,59,2,4,2,0,1,23,19,5.6185e+05
3.777e+09,20,1,4,2,0,1,23,20,2.9178e+05
5.046e+09,27,1,4,2,0,1,23,19,2.8662e+05
2.3057e+09,23,2,4,1,1,1,23,22,7.4652e+05
6.7277e+09,38,1,4,2,0,1,23,20,4.6209e+05
1.9704e+09,-999,-999,-999,2,0,1,23,21,7.9298e+05
2.7554e+09,42,2,5,2,0,1,23,22,4.056e+05
4.8165e+09,24,1,4,2,0,1,23,20,2.7213e+05
3.6617e+09,23,1,4,2,0,1,23,17,3.4385e+05
9.7646e+09,29,1,4,2,0,1,23,20,4.6253e+05
7.2041e+09,24,2,4,2,0,1,23,16,3.9087e+05
6.9565e+09,24,-999,3,2,0,1,23,16,4.5634e+05
7.5684e+09,-999,-999,-999,2,0,1,21,16,4.1072e+05
2.8249e+09,29,1,4,2,1,1,23,17,6.3778e+05
6.5752e+09,52,1,5,2,0,1,22,16,4.7004e+05
7.1762e+09,25,1,4,2,0,1,23,18,5.1426e+05
8.3534e+09,33,2,4,2,0,1,23,17,6.1491e+05
3.1374e+09,-999,-999,-999,2,0,1,23,14,4.8839e+05
9.6088e+09,28,2,4,2,0,1,23,20,1.8974e+05
5.1836e+09,-999,-999,-999,2,0,1,23,18,2.8478e+05
5.558e+09,53,2,3,2,0,1,23,21,3.8981e+05
2.2339e+09,35,1,4,2,0,1,23,18,4.2012e+05
6.8021e+09,30,1,4,1,0,1,22,13,3.4345e+05
7.1637e+09,38,2,4,2,0,1,23,23,3.1297e+05
1.1737e+09,38,1,4,2,0,1,23,19,4.0053e+05
7.9349e+09,19,1,4,2,0,1,22,19,2.5361e+05
2.5324e+09,-999,-999,-999,1,0,1,23,22,5.6059e+05
7.8098e+09,25,2,4,2,0,1,23,18,2.7919e+05
7.2359e+09,29,2,4,1,0,1,23,21,3.2562e+05
7.4762e+09,19,2,4,2,0,1,23,21,7.3493e+05
1.0596e+09,26,1,4,2,0,1,23,14,4.5758e+05
8.9687e+09,34,1,3,2,0,1,22,19,4.4946e+05
9.0043e+09,34,2,4,2,0,1,22,13,3.442e+05
3.7331e+09,21,1,3,2,0,1,23,13,4.6135e+05
5.1486e+09,18,1,3,1,0,1,23,20,6.8678e+05
3.4838e+09,36,-999,-999,2,0,1,22,16,5.2431e+05
9.8615e+09,-999,-999,-999,2,0,1,23,21,4.0697e+05
7.7183e+09,33,2,4,2,0,1,23,21,3.8475e+05
5.7388e+09,-999,-999,-999,1,0,1,23,22,5.4141e+05
5.0238e+09,24,2,4,2,1,1,23,11,3.1525e+05
6.525e+09,33,1,5,2,0,1,23,21,4.8273e+05
9.5994e+09,18,2,3,1,0,1,23,19,3.6495e+05
5.8918e+09,26,2,3,2,0,1,23,22,4.0511e+05
1.5261e+09,25,1,4,2,0,1,23,15,3.9575e+05
8.7135e+09,33,1,4,2,0,1,23,21,5.6918e+05
5.1143e+09,21,1,4,1,0,1,21,17,5.1078e+05
5.9764e+09,42,2,4,1,0,1,23,21,4.5319e+05
8.7367e+09,29,2,4,2,0,1,23,14,4.0665e+05
3.3801e+09,24,1,4,1,0,1,23,15,2.9543e+05
9.265e+09,23,1,4,2,0,1,22,20,7.3543e+05
4.6961e+09,27,1,3,2,0,1,23,18,3.7459e+05
4.9587e+09,18,1,3,2,0,1,23,16,4.1e+05
4.8427e+09,38,2,4,2,0,1,23,18,3.7234e+05
3.6536e+09,-999,-999,-999,2,0,1,23,18,3.1283e+05
8.7304e+09,30,1,4,2,0,1,23,18,3.5749e+05
3.7369e+09,31,1,4,2,0,1,23,18,5.8525e+05
9.7255e+09,17,2,3,2,0,1,23,20,3.3504e+05
3.4843e+09,54,1,4,2,0,1,23,21,3.3377e+05
6.1403e+09,20,2,4,2,0,1,23,21,5.9475e+05
2.6923e+09,26,2,3,2,0,1,23,18,3.5899e+05
7.2118e+09,19,1,3,2,0,1,23,13,3.4187e+05
7.3993e+09,28,1,3,2,0,1,23,15,6.8405e+05
7.2304e+09,58,2,4,2,0,1,23,15,3.3155e+05
7.2133e+09,22,1,4,2,0,1,23,19,4.4925e+05
2.8907e+09,30,1,4,2,0,1,23,21,5.1108e+05
4.7909e+09,22,1,4,2,0,1,23,16,4.7063e+05
5.1789e+09,22,2,4,2,0,1,23,20,6.8924e+05
2.5377e+09,26,1,4,1,0,1,23,19,4.2675e+05
8.4459e+09,30,2,4,2,0,1,23,22,3.5682e+05
9.1548e+09,43,2,4,2,0,1,23,18,7.5501e+05
3.9923e+09,42,2,4,1,0,1,23,22,2.8308e+05
1.9484e+09,34,1,5,1,0,1,23,18,4.3017e+05
2.9068e+09,27,2,4,1,0,1,23,22,8.6302e+05
6.0494e+09,46,1,5,2,0,1,23,19,4.628e+05
3.6994e+09,23,2,4,2,0,1,23,20,2.9001e+05
6.7695e+09,24,1,4,1,0,1,23,20,1.0563e+06
2.1431e+09,33,2,3,1,0,1,23,20,2.8388e+05
2.8321e+09,20,1,4,2,0,1,23,19,6.6975e+05
9.6232e+09,18,1,3,2,0,1,23,11,3.6718e+05
4.2742e+09,39,1,4,2,0,1,23,21,4.7001e+05
3.3745e+09,26,1,4,1,0,1,23,20,3.1049e+05
1.5401e+09,-999,-999,-999,1,0,1,23,21,2.2723e+05
6.0239e+09,16,1,3,2,0,1,23,19,2.8483e+05
1.7061e+09,44,2,5,1,0,1,23,18,3.1654e+05
7.3214e+09,33,2,5,2,0,1,23,22,4.4199e+05
5.8252e+09,23,2,3,1,0,1,23,20,3.6193e+05
9.2208e+09,28,1,4,2,0,1,23,14,3.2847e+05
5.6584e+09,32,2,4,2,0,1,23,18,4.6606e+05
6.9259e+09,14,2,2,1,0,1,23,19,6.7875e+05
5.4951e+09,25,-999,4,1,1,1,23,19,2.504e+05
9.2361e+09,24,2,3,1,0,1,22,17,2.7731e+05
2.6463e+09,30,1,4,2,0,1,23,18,4.8766e+05
7.0348e+09,27,2,4,2,0,1,23,20,3.6424e+05
